ID,Nombre,Equipo,Puntaje,Competencias
2673,Midafe,Cruzeiro,67.2,35
1891,Pale,Corinthians,80.2,5
2235,Perepa,Gremio,59.0,21
8269,Pejavaso,Gremio,51.0,39
6290,Mise,Palmeiras,81.1,1
6545,Jafibaca,Botafogo,69.1,4
103,Jajasalu,Palmeiras,66.5,37
1287,Peba,Vasco da Gama,83.6,34
5259,Fevasoja,Botafogo,64.3,17
435,Nonodada,Flamengo,89.7,40
1628,Nale,Fluminense,98.2,21
1856,Dina,Gremio,61.2,4
5108,Ludimasa,Flamengo,67.5,37
9210,Cova,Atletico Mineiro,67.5,9
7958,Fesatida,Palmeiras,78.8,27
1019,Tocoto,Gremio,79.7,27
9767,Vato,Internacional,82.3,9
7105,Coleco,Vasco da Gama,59.0,31
5203,Fepe,Fluminense,68.3,26
3163,Rolefe,Botafogo,94.1,6
7918,Sano,Cruzeiro,78.4,6
260,Luco,Fluminense,68.2,26
4963,Vadisona,Sao Paulo,74.6,39
7717,Davapa,Sao Paulo,66.7,21
7159,Coferoda,Flamengo,56.4,20
1049,Lumimi,Atletico Mineiro,56.2,10
8469,Dapaleca,Vasco da Gama,76.4,32
8109,Minapa,Gremio,69.8,14
8760,Saticaba,Internacional,66.7,25
5302,Lutile,Vasco da Gama,71.1,26
9224,Caluto,Atletico Mineiro,75.4,11
5241,Lusacoto,Fluminense,90.3,17
3921,Comaluda,Internacional,89.3,8
8784,Dasadaso,Botafogo,84.9,16
9854,Fijatopa,Fluminense,88.0,9
1092,Fecopesa,Atletico Mineiro,63.0,4
4881,Fitoda,Internacional,70.1,9
6138,Dilulena,Palmeiras,80.0,39
6957,Ludi,Santos,66.9,38
4401,Naletito,Corinthians,78.7,10
7601,Pafesoma,Cruzeiro,82.1,32
4984,Comavase,Atletico Mineiro,93.6,32
190,Nobaco,Flamengo,73.9,29
1053,Conasona,Santos,76.3,1
4602,Cose,Palmeiras,69.7,1
662,Filecape,Atletico Mineiro,86.3,3
6625,Jamajato,Corinthians,75.3,22
4734,Datoropa,Sao Paulo,54.4,11
177,Comilu,Sao Paulo,98.1,13
5998,Jadasa,Santos,73.4,14
8488,Masavasa,Corinthians,74.4,32
8565,Lupe,Botafogo,89.7,29
306,Coma,Palmeiras,86.7,13
5305,Fina,Atletico Mineiro,89.5,36
9920,Varofi,Botafogo,66.9,32
9292,Sacoso,Botafogo,74.6,29
2566,Jaluto,Fluminense,80.9,27
3363,Fidivami,Santos,67.3,20
5149,Jacareba,Vasco da Gama,77.0,24
2635,Banoro,Internacional,98.0,5
437,Masesepa,Botafogo,78.4,37
6092,Miluto,Corinthians,77.3,11
9840,Notiva,Gremio,80.6,2
3076,Fevamaco,Vasco da Gama,99.7,39
4078,Pano,Gremio,82.5,10
746,Lena,Atletico Mineiro,94.9,21
5493,Matofe,Atletico Mineiro,55.1,2
9213,Filedi,Botafogo,57.5,10
6770,Jasocadi,Cruzeiro,59.1,24
4897,Sopatija,Gremio,79.3,10
8511,Tovale,Fluminense,82.8,13
7836,Milumi,Santos,68.2,20
9711,Nocofe,Internacional,79.3,32
3842,Saseleno,Vasco da Gama,90.4,17
4367,Peda,Sao Paulo,77.0,7
3705,Soredafe,Sao Paulo,77.1,8
4977,Tirorosa,Santos,72.2,11
9459,Lumi,Gremio,97.1,8
5535,Cofi,Cruzeiro,83.9,34
1633,Pati,Santos,84.1,5
9313,Lufeti,Palmeiras,76.3,9
8713,Lenodasa,Vasco da Gama,57.2,19
491,Jacase,Santos,58.3,24
9104,Caca,Atletico Mineiro,96.9,4
6309,Fena,Santos,87.0,13
5679,Diba,Palmeiras,73.6,8
3205,Selere,Cruzeiro,61.2,20
7322,Barebato,Cruzeiro,89.5,8
2304,Pedidase,Atletico Mineiro,67.6,2
4224,Reba,Fluminense,65.2,1
6865,Pemi,Santos,79.2,34
5440,Sonopelu,Cruzeiro,61.4,10
6495,Batodise,Internacional,96.0,22
1032,Feroso,Corinthians,63.0,19
4770,Davasose,Santos,56.7,40
2066,Sefe,Atletico Mineiro,54.7,3
5483,Mimico,Cruzeiro,74.1,7
3814,Fidicare,Cruzeiro,90.9,4
3397,Dabami,Internacional,83.6,16
2604,Fifijano,Atletico Mineiro,80.7,27
8118,Sama,Atletico Mineiro,71.1,40
3704,Sava,Sao Paulo,59.2,11
2889,Nocasa,Gremio,68.1,8
3823,Vanoda,Atletico Mineiro,86.3,1
3062,Roto,Vasco da Gama,55.8,6
3386,Sacocava,Gremio,97.5,38
6799,Nobacare,Gremio,51.9,2
7681,Maba,Flamengo,57.1,13
253,Jafe,Internacional,56.6,9
5047,Fere,Cruzeiro,58.0,32
9064,Rero,Atletico Mineiro,80.5,19
8559,Rofisa,Botafogo,52.0,39
5985,Ronosafi,Fluminense,79.7,14
5358,Pero,Gremio,80.7,29
2166,Dama,Internacional,95.9,5
844,Sonafe,Fluminense,63.1,27
5608,Saronole,Gremio,70.1,31
6907,Vamana,Botafogo,74.9,6
8999,Tinaro,Cruzeiro,77.0,23
4845,Fimilusa,Fluminense,84.9,9
2481,Miseroba,Palmeiras,77.0,25
2150,Pele,Flamengo,83.7,7
7621,Mifecasa,Fluminense,80.6,29
2828,Lele,Internacional,90.8,24
2925,Seto,Atletico Mineiro,72.5,38
4971,Resono,Santos,68.5,12
2264,Mavamami,Atletico Mineiro,87.2,12
9019,Miba,Sao Paulo,99.4,19
8871,Vatife,Palmeiras,78.5,18
3179,Firerono,Fluminense,74.9,23
5677,Copesa,Vasco da Gama,83.7,38
355,Mima,Vasco da Gama,87.7,39
2417,Diti,Flamengo,83.6,22
9765,Vasadile,Santos,94.0,38
4358,Nale,Palmeiras,77.1,5
5169,Semaca,Vasco da Gama,95.9,34
2167,Fimalemi,Internacional,87.0,11
7783,Sosanato,Sao Paulo,91.7,29
2640,Redacopa,Atletico Mineiro,62.4,12
7438,Vafisa,Gremio,66.2,1
3407,Minano,Vasco da Gama,70.4,23
4982,Nareco,Palmeiras,60.5,4
1525,Cosanofi,Flamengo,89.4,33
9842,Sodijafe,Vasco da Gama,67.3,24
1682,Sovaluse,Fluminense,88.6,31
4531,Topapeva,Sao Paulo,75.9,22
7695,Daca,Gremio,54.2,20
5522,Paremare,Sao Paulo,87.8,38
1532,Lumaluca,Internacional,54.3,4
6427,Jafipa,Santos,52.0,25
3580,Sofi,Vasco da Gama,73.0,13
1592,Todiro,Corinthians,90.3,21
2715,Tolebato,Gremio,59.7,37
6832,Fifipava,Santos,63.0,12
5918,Topeso,Santos,84.4,38
5898,Nocare,Botafogo,96.3,1
7334,Lulusa,Internacional,68.2,29
8040,Malu,Atletico Mineiro,83.0,37
4226,Papa,Vasco da Gama,92.0,27
3378,Sadi,Fluminense,56.2,4
2118,Sotopati,Fluminense,96.2,11
58,Lunocofe,Corinthians,84.8,35
5533,Pamalelu,Flamengo,79.9,30
5404,Fepevaja,Santos,98.9,13
29,Sovase,Botafogo,82.8,8
285,Dinonase,Sao Paulo,55.7,7
7049,Totofeja,Atletico Mineiro,92.0,24
9494,Seroropa,Sao Paulo,84.2,3
2252,Rolu,Santos,97.7,16
4333,Lurofima,Atletico Mineiro,74.5,34
8421,Nomi,Fluminense,95.6,40
3928,Miti,Gremio,66.6,23
8528,Pepe,Palmeiras,80.6,15
4588,Seresepa,Palmeiras,77.8,18
4225,Tore,Corinthians,89.1,16
3263,Calu,Cruzeiro,68.2,24
5478,Nafidaca,Sao Paulo,66.1,20
8763,Topa,Santos,62.0,17
1842,Patore,Internacional,54.3,21
1648,Nose,Botafogo,84.3,7
6414,Batiroso,Flamengo,98.0,39
9040,Sole,Cruzeiro,84.3,28
589,Firocoma,Palmeiras,68.2,3
9609,Salu,Botafogo,61.8,26
9682,Soto,Internacional,60.7,35
3149,Patoma,Vasco da Gama,70.4,19
3680,Bacami,Flamengo,92.6,29
9199,Nanapa,Corinthians,76.9,6
3676,Mavada,Vasco da Gama,83.1,34
3818,Macadiro,Palmeiras,55.6,37
1783,Cojaso,Corinthians,81.1,7
5814,Tovaso,Internacional,52.9,1
7071,Soluva,Botafogo,69.3,18
1077,Valu,Sao Paulo,85.9,1
7449,Bamitico,Flamengo,83.8,38
5846,Vama,Fluminense,69.6,16
8271,Bafejafe,Palmeiras,58.0,38
5789,Copamire,Internacional,71.9,31
9188,Disa,Palmeiras,63.2,15
5061,Malefipe,Vasco da Gama,58.4,18
5436,Ludimi,Atletico Mineiro,54.6,15
2718,Sacaba,Botafogo,56.7,12
7575,Pesatose,Santos,77.8,7
3865,Fepa,Botafogo,66.4,15
6803,Codiva,Cruzeiro,81.2,15
7309,Fijaseja,Atletico Mineiro,54.4,33
2824,Toso,Santos,51.0,40
2223,Banadada,Atletico Mineiro,98.3,14
7016,Casadidi,Santos,64.6,12
1965,Novapalu,Botafogo,72.2,34
3637,Dimapa,Fluminense,92.4,20
7459,Renomare,Santos,67.3,19
374,Conanore,Sao Paulo,90.6,39
5338,Panoto,Botafogo,66.1,13
9557,Somi,Cruzeiro,53.8,16
5738,Topapefe,Flamengo,92.0,19
6169,Sosadiso,Vasco da Gama,58.0,10
8293,Seseja,Internacional,80.5,23
6980,Tidaco,Botafogo,96.8,13
6872,Pamaleti,Internacional,93.7,32
9676,Tofi,Fluminense,62.3,7
4134,Jaro,Atletico Mineiro,59.8,17
3207,Sepefe,Fluminense,51.5,32
2543,Recafina,Cruzeiro,54.8,13
4809,Cajato,Corinthians,82.8,27
424,Tibatiti,Cruzeiro,98.8,7
4627,Cofi,Gremio,78.0,2
4739,Pelero,Atletico Mineiro,69.4,37
4039,Mise,Botafogo,61.5,30
6633,Balupa,Flamengo,69.2,35
4647,Sebamape,Botafogo,60.1,11
7953,Noso,Santos,75.8,28
4749,Seca,Sao Paulo,53.0,13
5032,Dalu,Santos,85.6,23
7604,Penaso,Gremio,96.9,4
5033,Jati,Fluminense,53.6,24
2061,Firo,Corinthians,77.9,31
2015,Tisasova,Flamengo,67.9,38
6546,Topa,Vasco da Gama,75.4,18
8014,Didati,Corinthians,67.5,33
183,Cano,Botafogo,63.4,19
461,Tobama,Flamengo,64.3,11
3907,Robami,Palmeiras,54.6,18
3778,Socasepa,Botafogo,51.0,6
6367,Tidile,Botafogo,53.3,29
4385,Sapafeba,Santos,96.4,37
7237,Rotisero,Atletico Mineiro,84.9,37
5597,Vatoreso,Santos,60.6,18
5683,Tomire,Flamengo,92.5,35
2901,Pada,Botafogo,63.6,21
524,Leto,Santos,70.1,16
4287,Penofi,Flamengo,67.4,33
1141,Todamaso,Botafogo,62.7,18
7147,Toma,Vasco da Gama,75.7,11
4507,Soto,Fluminense,51.7,8
3184,Jamijaba,Botafogo,55.2,33
9618,Tito,Sao Paulo,59.8,5
3144,Milu,Palmeiras,52.4,16
5761,Feca,Internacional,89.6,15
9883,Conalu,Vasco da Gama,81.2,16
9474,Romafi,Palmeiras,97.9,7
8689,Namija,Gremio,85.8,1
1786,Panoreco,Gremio,80.6,25
2253,Peco,Fluminense,84.8,32
577,Pejasana,Palmeiras,80.7,8
5983,Repafe,Cruzeiro,58.2,36
4496,Bami,Atletico Mineiro,80.5,32
9740,Pefi,Corinthians,73.4,7
9445,Codase,Flamengo,53.7,39
4372,Ronami,Botafogo,64.8,8
7296,Vada,Internacional,53.5,31
4012,Vacafi,Fluminense,68.4,8
7448,Torelulu,Cruzeiro,92.3,22
7025,Dinona,Santos,87.3,39
1681,Rero,Botafogo,72.4,29
8417,Jana,Sao Paulo,52.1,4
5926,Saso,Internacional,60.3,31
198,Mibada,Palmeiras,61.9,25
6196,Sererona,Internacional,77.4,10
7151,Tifefi,Gremio,64.2,8
921,Leti,Internacional,82.6,15
2499,Secaca,Sao Paulo,51.8,38
1214,Janopa,Atletico Mineiro,77.5,2
5661,Vafeto,Gremio,62.4,17
4447,Maluro,Santos,97.5,17
6150,Cacavava,Botafogo,63.3,2
7863,Fenati,Botafogo,51.4,29
9947,Rele,Palmeiras,99.7,21
60,Tore,Flamengo,86.7,23
3717,Fipavadi,Palmeiras,88.3,7
538,Ropemi,Vasco da Gama,58.7,14
3104,Sesole,Vasco da Gama,53.9,38
9990,Tijatoti,Palmeiras,59.6,12
6444,Fimacava,Atletico Mineiro,93.1,2
431,Rosa,Cruzeiro,93.1,25
428,Sepami,Botafogo,81.9,40
2291,Masedi,Vasco da Gama,56.4,20
2494,Rotosalu,Corinthians,97.1,9
3747,Fico,Corinthians,55.7,17
8054,Nadifico,Corinthians,92.2,37
6578,Sole,Sao Paulo,62.7,11
9442,Feba,Vasco da Gama,60.9,38
5158,Sodi,Sao Paulo,72.8,29
917,Bada,Palmeiras,73.6,10
4180,Madi,Palmeiras,63.7,11
1617,Todivato,Palmeiras,74.7,25
